borrower_id,profile_type,month,income,expenses,loan_installment,dti,loan_balance,repaid_on_time
B0313,stable,33,85134.0,57234.0,17681.0,0.126,432960.0,1
B0313,stable,34,84222.0,57915.0,17681.0,0.126,432960.0,1
B0313,stable,35,84363.0,57820.0,17681.0,0.126,432960.0,1
B0313,stable,36,84988.0,58211.0,17681.0,0.126,432960.0,1
B0313,stable,37,82946.0,57045.0,17681.0,0.126,432960.0,1
B0313,stable,38,82876.0,56765.0,17681.0,0.126,432960.0,1
B0313,stable,39,82241.0,58130.0,17681.0,0.126,432960.0,1
B0313,stable,40,81377.0,60390.0,17681.0,0.126,432960.0,1
B0313,stable,41,81101.0,59147.0,17681.0,0.126,432960.0,1
B0314,structural_decline,0,69614.0,33364.0,12584.0,0.165,176890.0,1
B0314,structural_decline,1,68463.0,34900.0,12584.0,0.165,176890.0,1
B0314,structural_decline,2,67851.0,36310.0,12584.0,0.165,176890.0,1
B0314,structural_decline,3,69100.0,34839.0,12584.0,0.165,176890.0,1
B0314,structural_decline,4,69372.0,33463.0,12584.0,0.165,176890.0,1
B0314,structural_decline,5,67659.0,34379.0,12584.0,0.165,176890.0,1
B0314,structural_decline,6,67795.0,34588.0,12584.0,0.165,176890.0,1
B0314,structural_decline,7,68670.0,33832.0,12584.0,0.165,176890.0,1
B0314,structural_decline,8,68300.0,34330.0,12584.0,0.165,176890.0,1
B0314,structural_decline,9,66099.0,34633.0,12584.0,0.165,176890.0,1
B0314,structural_decline,10,65262.0,33697.0,12584.0,0.165,176890.0,1
B0314,structural_decline,11,63864.0,34092.0,12584.0,0.165,176890.0,1
B0314,structural_decline,12,63039.0,33892.0,12584.0,0.165,176890.0,1
B0314,structural_decline,13,61774.0,32787.0,12584.0,0.165,176890.0,1
B0314,structural_decline,14,60357.0,32731.0,12584.0,0.165,176890.0,1
B0314,structural_decline,15,58841.0,33505.0,12584.0,0.165,176890.0,1
B0314,structural_decline,16,56468.0,34522.0,12584.0,0.165,176890.0,1
B0314,structural_decline,17,55139.0,34363.0,12584.0,0.165,176890.0,1
B0314,structural_decline,18,53528.0,34207.0,12584.0,0.165,176890.0,1
B0314,structural_decline,19,52553.0,34356.0,12584.0,0.165,176890.0,1
B0314,structural_decline,20,51984.0,35088.0,12584.0,0.165,176890.0,1
B0314,structural_decline,21,50924.0,35313.0,12584.0,0.165,176890.0,1
B0314,structural_decline,22,49357.0,34890.0,12584.0,0.165,176890.0,1
B0314,structural_decline,23,47831.0,34606.0,12584.0,0.165,176890.0,1
B0314,structural_decline,24,46480.0,34590.0,12584.0,0.165,176890.0,0
B0314,structural_decline,25,36616.0,34774.0,12584.0,0.165,176890.0,0
B0314,structural_decline,26,35960.0,34258.0,12584.0,0.165,176890.0,0
B0314,structural_decline,27,35203.0,34061.0,12584.0,0.165,176890.0,0
B0314,structural_decline,28,42680.0,33462.0,12584.0,0.165,176890.0,0
B0314,structural_decline,29,41746.0,34540.0,12584.0,0.165,176890.0,0
B0314,structural_decline,30,40637.0,34629.0,12584.0,0.165,176890.0,0
B0315,stable,0,73725.0,57444.0,12408.0,0.187,392589.0,1
B0315,stable,1,74515.0,58479.0,12408.0,0.187,392589.0,1
B0315,stable,2,76657.0,58342.0,12408.0,0.187,392589.0,1
B0315,stable,3,78311.0,58683.0,12408.0,0.187,392589.0,1
B0315,stable,4,77482.0,59367.0,12408.0,0.187,392589.0,1
B0315,stable,5,78057.0,60951.0,12408.0,0.187,392589.0,1
B0315,stable,6,77773.0,61659.0,12408.0,0.187,392589.0,1
B0315,stable,7,78126.0,60646.0,12408.0,0.187,392589.0,1
B0315,stable,8,79286.0,58621.0,12408.0,0.187,392589.0,1
B0315,stable,9,80488.0,58598.0,12408.0,0.187,392589.0,1
B0315,stable,10,81802.0,57573.0,12408.0,0.187,392589.0,1
B0315,stable,11,83276.0,57299.0,12408.0,0.187,392589.0,1
B0315,stable,12,83851.0,59053.0,12408.0,0.187,392589.0,1
B0315,stable,13,82586.0,58877.0,12408.0,0.187,392589.0,1
B0315,stable,14,81459.0,57153.0,12408.0,0.187,392589.0,1
B0315,stable,15,81197.0,57356.0,12408.0,0.187,392589.0,1
B0315,stable,16,80234.0,57990.0,12408.0,0.187,392589.0,1
B0315,stable,17,80532.0,58273.0,12408.0,0.187,392589.0,1
B0315,stable,18,82102.0,58609.0,12408.0,0.187,392589.0,1
B0315,stable,19,82450.0,59322.0,12408.0,0.187,392589.0,1
B0315,stable,20,81248.0,60226.0,12408.0,0.187,392589.0,1
B0315,stable,21,80339.0,60423.0,12408.0,0.187,392589.0,1
B0315,stable,22,79124.0,58923.0,12408.0,0.187,392589.0,1
B0315,stable,23,78617.0,59675.0,12408.0,0.187,392589.0,1
B0315,stable,24,79587.0,61475.0,12408.0,0.187,392589.0,1
B0315,stable,25,81144.0,60928.0,12408.0,0.187,392589.0,1
B0315,stable,26,84427.0,61076.0,12408.0,0.187,392589.0,1
B0315,stable,27,85941.0,60468.0,12408.0,0.187,392589.0,1
B0315,stable,28,86658.0,58488.0,12408.0,0.187,392589.0,1
B0315,stable,29,87694.0,58054.0,12408.0,0.187,392589.0,1
B0315,stable,30,87244.0,58557.0,12408.0,0.187,392589.0,1
B0315,stable,31,87036.0,57631.0,12408.0,0.187,392589.0,1
B0315,stable,32,87914.0,60455.0,12408.0,0.187,392589.0,1
B0315,stable,33,87859.0,61215.0,12408.0,0.187,392589.0,1
B0315,stable,34,86017.0,60315.0,12408.0,0.187,392589.0,1
B0315,stable,35,85400.0,58585.0,12408.0,0.187,392589.0,1
B0315,stable,36,85948.0,57521.0,12408.0,0.187,392589.0,1
B0315,stable,37,86325.0,56801.0,12408.0,0.187,392589.0,1
B0315,stable,38,83843.0,57014.0,12408.0,0.187,392589.0,1
B0315,stable,39,83176.0,57736.0,12408.0,0.187,392589.0,1
B0315,stable,40,84058.0,57699.0,12408.0,0.187,392589.0,1
B0315,stable,41,86175.0,59236.0,12408.0,0.187,392589.0,1
B0316,temporary_stress,0,61053.0,38857.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,1,60131.0,37946.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,2,60280.0,38270.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,3,59801.0,39683.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,4,58162.0,39477.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,5,57834.0,39316.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,6,57935.0,38972.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,7,58488.0,38589.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,8,58414.0,39547.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,9,57687.0,38839.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,10,57111.0,38824.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,11,57393.0,38818.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,12,30877.0,39660.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,13,30907.0,39108.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,14,30720.0,40531.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,15,30986.0,40044.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,16,33656.0,38137.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,17,39264.0,39211.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,18,43949.0,40257.0,9743.0,0.263,213912.0,0
B0316,temporary_stress,19,49100.0,39310.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,20,54390.0,37649.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,21,59686.0,37575.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,22,59752.0,37800.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,23,59662.0,37745.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,24,57648.0,37747.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,25,57608.0,38399.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,26,57635.0,38876.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,27,57429.0,38094.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,28,56803.0,40207.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,29,56887.0,40229.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,30,57940.0,40773.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,31,58142.0,40125.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,32,58797.0,39477.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,33,59045.0,39103.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,34,57539.0,38971.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,35,56959.0,39634.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,36,58784.0,40273.0,9743.0,0.263,213912.0,1
B0316,temporary_stress,37,59037.0,40387.0,9743.0,0.263,213912.0,1
B0317,structural_decline,0,24034.0,13384.0,4923.0,0.105,92335.0,1
B0317,structural_decline,1,23671.0,13686.0,4923.0,0.105,92335.0,1
B0317,structural_decline,2,23727.0,13746.0,4923.0,0.105,92335.0,1
B0317,structural_decline,3,23897.0,13539.0,4923.0,0.105,92335.0,1
B0317,structural_decline,4,23838.0,14081.0,4923.0,0.105,92335.0,1
B0317,structural_decline,5,23902.0,13975.0,4923.0,0.105,92335.0,1
B0317,structural_decline,6,23783.0,14462.0,4923.0,0.105,92335.0,1
B0317,structural_decline,7,24089.0,14248.0,4923.0,0.105,92335.0,1
B0317,structural_decline,8,23830.0,13785.0,4923.0,0.105,92335.0,1
B0317,structural_decline,9,23587.0,13981.0,4923.0,0.105,92335.0,1
B0317,structural_decline,10,23886.0,14323.0,4923.0,0.105,92335.0,1
B0317,structural_decline,11,23997.0,13967.0,4923.0,0.105,92335.0,1
B0317,structural_decline,12,23309.0,13607.0,4923.0,0.105,92335.0,1
B0317,structural_decline,13,22748.0,13576.0,4923.0,0.105,92335.0,1
B0317,structural_decline,14,18122.0,13990.0,4923.0,0.105,92335.0,0
B0317,structural_decline,15,17798.0,14261.0,4923.0,0.105,92335.0,0
B0317,structural_decline,16,17246.0,14607.0,4923.0,0.105,92335.0,0
B0317,structural_decline,17,21506.0,13609.0,4923.0,0.105,92335.0,1
B0317,structural_decline,18,21267.0,13485.0,4923.0,0.105,92335.0,1
B0317,structural_decline,19,20820.0,13709.0,4923.0,0.105,92335.0,1
B0317,structural_decline,20,20550.0,13937.0,4923.0,0.105,92335.0,1
B0317,structural_decline,21,20129.0,13742.0,4923.0,0.105,92335.0,1
B0317,structural_decline,22,20160.0,13795.0,4923.0,0.105,92335.0,1
B0317,structural_decline,23,19756.0,13955.0,4923.0,0.105,92335.0,1
B0317,structural_decline,24,19197.0,13796.0,4923.0,0.105,92335.0,1
B0317,structural_decline,25,18687.0,13236.0,4923.0,0.105,92335.0,1
B0317,structural_decline,26,18695.0,13301.0,4923.0,0.105,92335.0,1
B0317,structural_decline,27,18513.0,13305.0,4923.0,0.105,92335.0,1
B0317,structural_decline,28,18254.0,13854.0,4923.0,0.105,92335.0,0
B0317,structural_decline,29,18033.0,13593.0,4923.0,0.105,92335.0,0
B0317,structural_decline,30,18060.0,13137.0,4923.0,0.105,92335.0,1
B0318,temporary_stress,0,91907.0,62250.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,1,92507.0,66704.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,2,90570.0,66510.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,3,90527.0,65707.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,4,90700.0,67601.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,5,91764.0,67020.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,6,92707.0,65716.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,7,92847.0,62754.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,8,93768.0,62157.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,9,92704.0,63756.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,10,94330.0,64288.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,11,96166.0,63918.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,12,96593.0,63610.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,13,57244.0,65406.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,14,56558.0,62315.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,15,55237.0,63157.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,16,59863.0,62268.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,17,68397.0,62004.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,18,76624.0,61230.0,18565.0,0.221,421769.0,0
B0318,temporary_stress,19,84078.0,61820.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,20,88827.0,65348.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,21,91082.0,65907.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,22,93447.0,63166.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,23,93281.0,63351.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,24,95361.0,62785.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,25,93810.0,63558.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,26,94800.0,64157.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,27,93990.0,62967.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,28,93599.0,64173.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,29,94206.0,63589.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,30,94230.0,64558.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,31,95133.0,63306.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,32,93491.0,64419.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,33,92530.0,66813.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,34,93254.0,66142.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,35,94987.0,67669.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,36,93560.0,66580.0,18565.0,0.221,421769.0,1
B0318,temporary_stress,37,93080.0,65459.0,18565.0,0.221,421769.0,1
B0319,stable,0,57556.0,41765.0,11427.0,0.175,146377.0,1
B0319,stable,1,57025.0,42229.0,11427.0,0.175,146377.0,1
B0319,stable,2,56961.0,41646.0,11427.0,0.175,146377.0,1
B0319,stable,3,57242.0,41087.0,11427.0,0.175,146377.0,1
B0319,stable,4,58681.0,41461.0,11427.0,0.175,146377.0,1
B0319,stable,5,58163.0,41529.0,11427.0,0.175,146377.0,1
B0319,stable,6,57907.0,41380.0,11427.0,0.175,146377.0,1
B0319,stable,7,56857.0,41257.0,11427.0,0.175,146377.0,1
B0319,stable,8,56344.0,41514.0,11427.0,0.175,146377.0,1
B0319,stable,9,55765.0,41946.0,11427.0,0.175,146377.0,1
B0319,stable,10,55388.0,42905.0,11427.0,0.175,146377.0,1
B0319,stable,11,56655.0,44091.0,11427.0,0.175,146377.0,1
B0319,stable,12,55816.0,44264.0,11427.0,0.175,146377.0,1
B0319,stable,13,54973.0,44226.0,11427.0,0.175,146377.0,0
B0319,stable,14,54401.0,42719.0,11427.0,0.175,146377.0,1
B0319,stable,15,54436.0,41366.0,11427.0,0.175,146377.0,1
B0319,stable,16,54335.0,41280.0,11427.0,0.175,146377.0,1
B0319,stable,17,54653.0,40738.0,11427.0,0.175,146377.0,1
B0319,stable,18,55695.0,40913.0,11427.0,0.175,146377.0,1
B0319,stable,19,56191.0,41202.0,11427.0,0.175,146377.0,1
B0319,stable,20,57917.0,41527.0,11427.0,0.175,146377.0,1
B0319,stable,21,57680.0,40139.0,11427.0,0.175,146377.0,1
B0319,stable,22,56980.0,40766.0,11427.0,0.175,146377.0,1
B0319,stable,23,56472.0,40739.0,11427.0,0.175,146377.0,1
B0319,stable,24,58010.0,42009.0,11427.0,0.175,146377.0,1
B0319,stable,25,59007.0,41337.0,11427.0,0.175,146377.0,1
B0319,stable,26,57949.0,41625.0,11427.0,0.175,146377.0,1
B0319,stable,27,56284.0,42524.0,11427.0,0.175,146377.0,1
B0319,stable,28,55217.0,42607.0,11427.0,0.175,146377.0,1
B0319,stable,29,55290.0,43395.0,11427.0,0.175,146377.0,1
B0319,stable,30,55473.0,42230.0,11427.0,0.175,146377.0,1
B0319,stable,31,54269.0,41286.0,11427.0,0.175,146377.0,1
B0319,stable,32,53906.0,40717.0,11427.0,0.175,146377.0,1
B0319,stable,33,53387.0,41294.0,11427.0,0.175,146377.0,1
B0319,stable,34,53289.0,42246.0,11427.0,0.175,146377.0,0
B0319,stable,35,53146.0,42326.0,11427.0,0.175,146377.0,0
B0319,stable,36,52764.0,43035.0,11427.0,0.175,146377.0,0
B0319,stable,37,52828.0,43939.0,11427.0,0.175,146377.0,0
B0320,temporary_stress,0,58118.0,26965.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,1,57706.0,28120.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,2,57427.0,28834.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,3,56698.0,28905.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,4,57696.0,28501.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,5,57857.0,28281.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,6,56796.0,27842.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,7,56588.0,27820.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,8,56559.0,27934.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,9,56899.0,28355.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,10,56643.0,28912.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,11,55524.0,29152.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,12,28749.0,28951.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,13,28707.0,29829.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,14,28902.0,29137.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,15,29046.0,29356.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,16,28972.0,30005.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,17,37243.0,28171.0,11579.0,0.127,235779.0,0
B0320,temporary_stress,18,45251.0,27562.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,19,52538.0,28219.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,20,59182.0,28414.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,21,58417.0,26726.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,22,58232.0,26850.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,23,56617.0,26819.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,24,56132.0,27337.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,25,56538.0,28909.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,26,56084.0,28524.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,27,56231.0,27552.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,28,57131.0,27142.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,29,56359.0,27859.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,30,54915.0,27126.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,31,55701.0,27037.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,32,56072.0,28373.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,33,55988.0,29203.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,34,57378.0,28654.0,11579.0,0.127,235779.0,1
B0320,temporary_stress,35,57485.0,27465.0,11579.0,0.127,235779.0,1
B0321,structural_decline,0,70040.0,43870.0,15398.0,0.09,261070.0,1
B0321,structural_decline,1,72245.0,45915.0,15398.0,0.09,261070.0,1
B0321,structural_decline,2,72785.0,46333.0,15398.0,0.09,261070.0,1
B0321,structural_decline,3,72232.0,45904.0,15398.0,0.09,261070.0,1
B0321,structural_decline,4,71165.0,46571.0,15398.0,0.09,261070.0,1
B0321,structural_decline,5,71367.0,47628.0,15398.0,0.09,261070.0,1
B0321,structural_decline,6,70593.0,47969.0,15398.0,0.09,261070.0,1
B0321,structural_decline,7,70825.0,47269.0,15398.0,0.09,261070.0,1
B0321,structural_decline,8,71564.0,47552.0,15398.0,0.09,261070.0,1
B0321,structural_decline,9,71469.0,46891.0,15398.0,0.09,261070.0,1
B0321,structural_decline,10,71011.0,46311.0,15398.0,0.09,261070.0,1
B0321,structural_decline,11,72019.0,47249.0,15398.0,0.09,261070.0,1
B0321,structural_decline,12,72465.0,46138.0,15398.0,0.09,261070.0,1
B0321,structural_decline,13,71668.0,45639.0,15398.0,0.09,261070.0,1
B0321,structural_decline,14,70346.0,45810.0,15398.0,0.09,261070.0,1
B0321,structural_decline,15,69493.0,45455.0,15398.0,0.09,261070.0,1
B0321,structural_decline,16,70550.0,45990.0,15398.0,0.09,261070.0,1
B0321,structural_decline,17,69676.0,45432.0,15398.0,0.09,261070.0,1
B0321,structural_decline,18,69071.0,44863.0,15398.0,0.09,261070.0,1
B0321,structural_decline,19,69599.0,45361.0,15398.0,0.09,261070.0,1
B0321,structural_decline,20,68795.0,44278.0,15398.0,0.09,261070.0,1
B0321,structural_decline,21,67856.0,44503.0,15398.0,0.09,261070.0,1
B0321,structural_decline,22,65798.0,44398.0,15398.0,0.09,261070.0,1
B0321,structural_decline,23,64322.0,45960.0,15398.0,0.09,261070.0,1
B0321,structural_decline,24,63778.0,47632.0,15398.0,0.09,261070.0,1
B0321,structural_decline,25,62846.0,46854.0,15398.0,0.09,261070.0,1
B0321,structural_decline,26,62627.0,46622.0,15398.0,0.09,261070.0,1
B0321,structural_decline,27,61619.0,47162.0,15398.0,0.09,261070.0,0
B0321,structural_decline,28,61003.0,47116.0,15398.0,0.09,261070.0,0
B0321,structural_decline,29,59982.0,45864.0,15398.0,0.09,261070.0,0
B0321,structural_decline,30,59377.0,44753.0,15398.0,0.09,261070.0,0
B0321,structural_decline,31,57809.0,45701.0,15398.0,0.09,261070.0,0
B0322,structural_decline,0,28475.0,16650.0,3941.0,0.163,143139.0,1
B0322,structural_decline,1,28636.0,16978.0,3941.0,0.163,143139.0,1
B0322,structural_decline,2,28314.0,16632.0,3941.0,0.163,143139.0,1
B0322,structural_decline,3,27662.0,16281.0,3941.0,0.163,143139.0,1
B0322,structural_decline,4,28400.0,16596.0,3941.0,0.163,143139.0,1
B0322,structural_decline,5,28719.0,16910.0,3941.0,0.163,143139.0,1
B0322,structural_decline,6,28708.0,16618.0,3941.0,0.163,143139.0,1
B0322,structural_decline,7,28833.0,16411.0,3941.0,0.163,143139.0,1
B0322,structural_decline,8,28904.0,16307.0,3941.0,0.163,143139.0,1
B0322,structural_decline,9,29228.0,16223.0,3941.0,0.163,143139.0,1
B0322,structural_decline,10,28485.0,17002.0,3941.0,0.163,143139.0,1
B0322,structural_decline,11,28019.0,17149.0,3941.0,0.163,143139.0,1
B0322,structural_decline,12,28243.0,16478.0,3941.0,0.163,143139.0,1
B0322,structural_decline,13,28230.0,16438.0,3941.0,0.163,143139.0,1
B0322,structural_decline,14,28712.0,16675.0,3941.0,0.163,143139.0,1
B0322,structural_decline,15,29163.0,16683.0,3941.0,0.163,143139.0,1
B0322,structural_decline,16,29698.0,15825.0,3941.0,0.163,143139.0,1
B0322,structural_decline,17,29673.0,15994.0,3941.0,0.163,143139.0,1
B0322,structural_decline,18,29058.0,16688.0,3941.0,0.163,143139.0,1
B0322,structural_decline,19,28282.0,16722.0,3941.0,0.163,143139.0,1
B0322,structural_decline,20,27739.0,16649.0,3941.0,0.163,143139.0,1
B0322,structural_decline,21,27044.0,16990.0,3941.0,0.163,143139.0,1
B0322,structural_decline,22,26720.0,17101.0,3941.0,0.163,143139.0,1
B0322,structural_decline,23,26654.0,16666.0,3941.0,0.163,143139.0,1
B0322,structural_decline,24,22958.0,16443.0,3941.0,0.163,143139.0,1
B0322,structural_decline,25,22320.0,16532.0,3941.0,0.163,143139.0,1
B0322,structural_decline,26,22476.0,17187.0,3941.0,0.163,143139.0,1
B0322,structural_decline,27,22457.0,17193.0,3941.0,0.163,143139.0,1
B0322,structural_decline,28,23991.0,16960.0,3941.0,0.163,143139.0,1
B0322,structural_decline,29,23373.0,16562.0,3941.0,0.163,143139.0,1
B0322,structural_decline,30,23101.0,16578.0,3941.0,0.163,143139.0,1
B0322,structural_decline,31,22625.0,16424.0,3941.0,0.163,143139.0,1
B0322,structural_decline,32,21863.0,16593.0,3941.0,0.163,143139.0,1
B0322,structural_decline,33,21462.0,16274.0,3941.0,0.163,143139.0,1
B0322,structural_decline,34,21156.0,16179.0,3941.0,0.163,143139.0,1
B0322,structural_decline,35,20915.0,16261.0,3941.0,0.163,143139.0,1
B0323,stable,0,98763.0,59109.0,12721.0,0.087,429600.0,1
B0323,stable,1,100080.0,56308.0,12721.0,0.087,429600.0,1
B0323,stable,2,100288.0,53641.0,12721.0,0.087,429600.0,1
B0323,stable,3,100101.0,55601.0,12721.0,0.087,429600.0,1
B0323,stable,4,98284.0,56311.0,12721.0,0.087,429600.0,1
B0323,stable,5,98778.0,56689.0,12721.0,0.087,429600.0,1
B0323,stable,6,96784.0,56394.0,12721.0,0.087,429600.0,1
B0323,stable,7,95056.0,56355.0,12721.0,0.087,429600.0,1
B0323,stable,8,95714.0,54871.0,12721.0,0.087,429600.0,1
B0323,stable,9,96933.0,55561.0,12721.0,0.087,429600.0,1
B0323,stable,10,96454.0,56606.0,12721.0,0.087,429600.0,1
B0323,stable,11,95855.0,58005.0,12721.0,0.087,429600.0,1
B0323,stable,12,96160.0,59568.0,12721.0,0.087,429600.0,1
B0323,stable,13,97411.0,60169.0,12721.0,0.087,429600.0,1
B0323,stable,14,97777.0,59396.0,12721.0,0.087,429600.0,1
B0323,stable,15,99908.0,59303.0,12721.0,0.087,429600.0,1
B0323,stable,16,102273.0,58390.0,12721.0,0.087,429600.0,1
B0323,stable,17,101501.0,57327.0,12721.0,0.087,429600.0,1
B0323,stable,18,102344.0,56467.0,12721.0,0.087,429600.0,1
B0323,stable,19,104000.0,56153.0,12721.0,0.087,429600.0,1
B0323,stable,20,103004.0,57048.0,12721.0,0.087,429600.0,1
B0323,stable,21,101086.0,58637.0,12721.0,0.087,429600.0,1
B0323,stable,22,99602.0,57116.0,12721.0,0.087,429600.0,1
B0323,stable,23,99536.0,54981.0,12721.0,0.087,429600.0,1
B0323,stable,24,101097.0,54785.0,12721.0,0.087,429600.0,1
B0323,stable,25,101594.0,55811.0,12721.0,0.087,429600.0,1
B0323,stable,26,99707.0,56160.0,12721.0,0.087,429600.0,1
B0323,stable,27,99741.0,56032.0,12721.0,0.087,429600.0,1
B0323,stable,28,99261.0,55494.0,12721.0,0.087,429600.0,1
B0323,stable,29,98692.0,56088.0,12721.0,0.087,429600.0,1
B0323,stable,30,99796.0,56887.0,12721.0,0.087,429600.0,1
B0323,stable,31,100755.0,56910.0,12721.0,0.087,429600.0,1
B0323,stable,32,100662.0,56988.0,12721.0,0.087,429600.0,1
B0323,stable,33,100631.0,55653.0,12721.0,0.087,429600.0,1
B0323,stable,34,100593.0,57286.0,12721.0,0.087,429600.0,1
B0323,stable,35,102127.0,57413.0,12721.0,0.087,429600.0,1
B0323,stable,36,105152.0,55958.0,12721.0,0.087,429600.0,1
B0324,structural_decline,0,26309.0,16229.0,4217.0,0.195,109597.0,1
B0324,structural_decline,1,25948.0,16701.0,4217.0,0.195,109597.0,1
B0324,structural_decline,2,26055.0,16546.0,4217.0,0.195,109597.0,1
B0324,structural_decline,3,26598.0,16657.0,4217.0,0.195,109597.0,1
B0324,structural_decline,4,26270.0,17078.0,4217.0,0.195,109597.0,1
B0324,structural_decline,5,26201.0,17051.0,4217.0,0.195,109597.0,1
